source_path,destination_path,git_blob_sha,disposition,reason,category,boundary_cleanup
"models/tttv2_validate_bh_required_capabilities.py","qualification/tools/validate_bh_required_capabilities.py","9bdca9b09592ae76bb8171881793a43bd09cfd50","renamed","Retain the capability-contract validator and rewrite repository-relative paths.","qualification_tool","true"
"models/tttv2_validate_vllm_matrix.py","qualification/tools/validate_vllm_matrix.py","ed44eb95cfdfd35ba3bab71d3093b3900b155952","renamed","Retain the vLLM hardware-matrix validator and rewrite repository-relative paths.","qualification_tool","true"
"models/tttv2_vllm_hardware_gate_runner.sh","qualification/tools/vllm_hardware_gate_runner.sh","59f43c23e5b2c84dd8aeb32391c94c55912a0c64","renamed","Retain the vLLM hardware-gate runner as a qualification tool.","qualification_tool","true"
"tests/pipeline_reorg/models_e2e_tests.yaml","","b5950e6b7e628819e4e225746de4afaffba2b7fc","archived","Migration-only CI snapshot retained in audit tag tttv2-migration-audit-54648bc; no active repository destination.","archived_migration_context","true"
"tests/pipeline_reorg/models_sweep_tests.yaml","","69116fd9b673057aaeb60f19264a1947b5cc8348","archived","Migration-only CI snapshot retained in audit tag tttv2-migration-audit-54648bc; no active repository destination.","archived_migration_context","true"
"tests/pipeline_reorg/models_unit_tests.yaml","","8e23036e255ada04647fe33922203f73cfe14ccb","archived","Migration-only CI snapshot retained in audit tag tttv2-migration-audit-54648bc; no active repository destination.","archived_migration_context","true"
"tests/scripts/t3000/run_t3000_unit_tests.sh","","7fffcf3022ae2debf4ae45cc0364fea4dbe626f8","archived","Migration-only CI snapshot retained in audit tag tttv2-migration-audit-54648bc; no active repository destination.","archived_migration_context","true"
"tests/tests_common/cache_entries_counter.py","tests/support/cache_entries_counter.py","028364b7e8c6fe1a5d8a5d60f804443b69030b67","renamed","Move the cache-entry accounting helper required by standalone device fixtures into repository-owned test support.","test_support","true"
"models/common/models/galaxy/__init__.py","src/tt_transformers/models/galaxy/__init__.py","0f467c8046d05de1f2cab51ee350aed235398180","renamed","Add the Galaxy 8x4 shared model runtime, which was absent from the initial extraction base rather than excluded by it. Package exports resolve lazily through __getattr__ to satisfy the import boundary policy.","production_model","true"
"models/common/models/galaxy/capture_frees.py","src/tt_transformers/models/galaxy/capture_frees.py","4b2d9695cc315678a44a24caf14445fb3ea5ba88","renamed","Add the Galaxy 8x4 shared model runtime, which was absent from the initial extraction base rather than excluded by it.","production_model","false"
"models/common/models/galaxy/ccl.py","src/tt_transformers/models/galaxy/ccl.py","7063904866fb063b071346d87c6de4d9c1ec1c47","renamed","Add the Galaxy 8x4 shared model runtime, which was absent from the initial extraction base rather than excluded by it.","production_model","false"
"models/common/models/galaxy/collectives.py","src/tt_transformers/models/galaxy/collectives.py","6bf447a2c19fe9dbff92025f35ca22b5b0fae3f6","renamed","Add the Galaxy 8x4 shared model runtime, which was absent from the initial extraction base rather than excluded by it.","production_model","false"
"models/common/models/galaxy/kv_contract.py","src/tt_transformers/models/galaxy/kv_contract.py","86f0cca76d1d86cab3fdc9152173fbb3ccec2b62","renamed","Add the Galaxy 8x4 shared model runtime, which was absent from the initial extraction base rather than excluded by it.","production_model","false"
"models/common/models/galaxy/plans.py","src/tt_transformers/models/galaxy/plans.py","e59d0cb9584e2a32663acb3fb3de2e35f5c12396","renamed","Add the Galaxy 8x4 shared model runtime, which was absent from the initial extraction base rather than excluded by it.","production_model","false"
"models/common/models/galaxy/prefetch.py","src/tt_transformers/models/galaxy/prefetch.py","d3204e9cb4fc743bb04e3edb25d2c4eb47931027","renamed","Add the Galaxy 8x4 shared model runtime, which was absent from the initial extraction base rather than excluded by it.","production_model","false"
"models/common/models/galaxy/recipes.py","src/tt_transformers/models/galaxy/recipes.py","6578f5d2bb71eb5aa86394e4b2e1125e90e20f18","renamed","Add the Galaxy 8x4 shared model runtime, which was absent from the initial extraction base rather than excluded by it.","production_model","false"
"models/common/models/galaxy/resources.py","src/tt_transformers/models/galaxy/resources.py","eed4d13a7ed51795ae974bdf4873a8aeef299d48","renamed","Add the Galaxy 8x4 shared model runtime, which was absent from the initial extraction base rather than excluded by it.","production_model","false"
"models/common/models/llama33_70b_galaxy/__init__.py","src/tt_transformers/models/llama33_70b_galaxy/__init__.py","b1d3281566e3e8c9010c6be15883e6a3cb289e9a","renamed","Add the Llama 3.3 70B Galaxy 8x4 model package, absent from the initial extraction base. Package exports resolve lazily through __getattr__ to satisfy the import boundary policy.","production_model","true"
"models/common/models/llama33_70b_galaxy/executor.py","src/tt_transformers/models/llama33_70b_galaxy/executor.py","12cc0bde2d426078ab5caa5323453fc6d3ee73f1","renamed","Add the Llama 3.3 70B Galaxy 8x4 model package, absent from the initial extraction base. SamplingParams is imported from its canonical owner tt_transformers.sampling.sampling_params.","production_model","true"
"models/common/models/llama33_70b_galaxy/hf_adaptor.py","src/tt_transformers/models/llama33_70b_galaxy/hf_adaptor.py","f0954604c9b9e1515f3e25e8755741ca53e86443","renamed","Add the Llama 3.3 70B Galaxy 8x4 model package, absent from the initial extraction base. The checkpoint cache path is resolved through resolve_model_cache with full identity inputs and a single report_model_preflight, replacing direct environment access.","production_model","true"
"models/common/models/llama33_70b_galaxy/model.py","src/tt_transformers/models/llama33_70b_galaxy/model.py","259b33c59951d2b800e3c14b9273a450558847f0","renamed","Add the Llama 3.3 70B Galaxy 8x4 model package, absent from the initial extraction base.","production_model","false"
"models/common/models/llama33_70b_galaxy/weight_utils.py","src/tt_transformers/models/llama33_70b_galaxy/weight_utils.py","e692e576182e4cb5a136b6908791b06198b39e5b","renamed","Add the Llama 3.3 70B Galaxy 8x4 model package, absent from the initial extraction base.","production_model","false"
"models/common/models/qwen3_32b_galaxy/__init__.py","src/tt_transformers/models/qwen3_32b_galaxy/__init__.py","fb8460a0485fe834351cb329167f7c41711b2e5e","renamed","Add the Qwen3 32B Galaxy 8x4 model package, absent from the initial extraction base. Package exports resolve lazily through __getattr__ to satisfy the import boundary policy.","production_model","true"
"models/common/models/qwen3_32b_galaxy/executor.py","src/tt_transformers/models/qwen3_32b_galaxy/executor.py","de38ce6f7c5d5a92801907e067e2dd1e9da4af26","renamed","Add the Qwen3 32B Galaxy 8x4 model package, absent from the initial extraction base. SamplingParams is imported from its canonical owner tt_transformers.sampling.sampling_params.","production_model","true"
"models/common/models/qwen3_32b_galaxy/hf_adaptor.py","src/tt_transformers/models/qwen3_32b_galaxy/hf_adaptor.py","6bcf4d851afeb7c5362c4d9b1717e16085db410a","renamed","Add the Qwen3 32B Galaxy 8x4 model package, absent from the initial extraction base. The checkpoint cache path is resolved through resolve_model_cache with full identity inputs and a single report_model_preflight, replacing direct environment access, and the tokenizer no longer forces trust_remote_code.","production_model","true"
"models/common/models/qwen3_32b_galaxy/model.py","src/tt_transformers/models/qwen3_32b_galaxy/model.py","6a1ad98f3b8e7f0b5a76a68babfffb60da2cad37","renamed","Add the Qwen3 32B Galaxy 8x4 model package, absent from the initial extraction base.","production_model","false"
"models/common/models/qwen3_32b_galaxy/weight_utils.py","src/tt_transformers/models/qwen3_32b_galaxy/weight_utils.py","2be329b79381ee300d30ae63c88dee8fc21ca553","renamed","Add the Qwen3 32B Galaxy 8x4 model package, absent from the initial extraction base.","production_model","false"
"models/common/modules/attention/attention_2d.py","src/tt_transformers/modules/attention/attention_2d.py","fa6bcf19f081e6f1e3bf69cc5fa81da82247857b","renamed","Add the 2D tensor-parallel attention variant required by the Galaxy 8x4 model packages.","production_modules","false"
"models/common/modules/embedding/embedding_2d.py","src/tt_transformers/modules/embedding/embedding_2d.py","c700ab7d77d58852a8310386539ad70301e22984","renamed","Add the 2D tensor-parallel embedding variant required by the Galaxy 8x4 model packages. Default-device access goes through compatibility_default_device with a registered owner.","production_modules","true"
"models/common/modules/lm_head/lm_head_2d.py","src/tt_transformers/modules/lm_head/lm_head_2d.py","4b17d0ec1ca8bc6ea956382b50139988b3f7a379","renamed","Add the 2D tensor-parallel lm_head variant required by the Galaxy 8x4 model packages. Default-device access goes through compatibility_default_device with a registered owner.","production_modules","true"
"models/common/modules/prefetcher/__init__.py","src/tt_transformers/modules/prefetcher/__init__.py","796b6f5a838b7db1d35f5d78d99173d4acfb07db","renamed","Add the 2D prefetcher used by the Galaxy 8x4 packages to stage weights across the mesh.","production_modules","false"
"models/common/modules/prefetcher/prefetcher_2d.py","src/tt_transformers/modules/prefetcher/prefetcher_2d.py","733eb80b8611905f651e2a64cbe733b660556f7f","renamed","Add the 2D prefetcher used by the Galaxy 8x4 packages to stage weights across the mesh.","production_modules","false"
"models/common/modules/rope/rope_2d.py","src/tt_transformers/modules/rope/rope_2d.py","532cf9de1e5caeb55f3ce16b45eeebf4909d4d48","renamed","Add the 2D tensor-parallel rope variant required by the Galaxy 8x4 model packages. Default-device access goes through compatibility_default_device with a registered owner, and torch is imported under TYPE_CHECKING for its string annotations.","production_modules","true"
"models/common/modules/sampling/sampling_2d.py","src/tt_transformers/modules/sampling/sampling_2d.py","52089f556a4948f0a6e175cec3270ee1e6fe5759","renamed","Add the 2D tensor-parallel sampling variant required by the Galaxy 8x4 model packages. Default-device access goes through compatibility_default_device with a registered owner.","production_modules","true"
"models/common/tests/models/galaxy/galaxy_checkpoint.py","tests/models/galaxy/galaxy_checkpoint.py","49d0bfb4beefbab394abdc8475ee527f0c204448","renamed","Add the test-only helper shared by the Galaxy and 2D module suites.","test_support","false"
"models/common/tests/models/galaxy/galaxy_hardware.py","tests/models/galaxy/galaxy_hardware.py","77690274941f19010ec2dafa7ab01dfd67dedfea","renamed","Add the test-only helper shared by the Galaxy and 2D module suites.","test_support","false"
"models/common/tests/models/galaxy/test_capture_frees.py","tests/models/galaxy/test_capture_frees.py","3f745a4b816433b94c82ca714f239eebc178dca0","renamed","Add coverage for the Galaxy 8x4 shared model runtime.","test","false"
"models/common/tests/models/galaxy/test_ccl.py","tests/models/galaxy/test_ccl.py","3e05c917ffa62b9ed3bce4f318b95d487a33e8be","renamed","Add coverage for the Galaxy 8x4 shared model runtime.","test","false"
"models/common/tests/models/galaxy/test_collectives.py","tests/models/galaxy/test_collectives.py","7cb5f475f3a782e042bfd3b3628ca520be0ac52c","renamed","Add coverage for the Galaxy 8x4 shared model runtime.","test","false"
"models/common/tests/models/galaxy/test_column_user_selector_wh_galaxy.py","tests/models/galaxy/test_column_user_selector_wh_galaxy.py","687c03c3df6194897334a9b734e7cfbfce97fa4f","renamed","Add coverage for the Galaxy 8x4 shared model runtime. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/models/galaxy/test_gather_users_buffer_lifetime.py","tests/models/galaxy/test_gather_users_buffer_lifetime.py","192de8970f1f5f0d32703de57b21ab31e4a590b2","renamed","Add coverage for the Galaxy 8x4 shared model runtime.","test","false"
"models/common/tests/models/galaxy/test_lm_head_buffer_lifetime.py","tests/models/galaxy/test_lm_head_buffer_lifetime.py","86e6e6fde554a1fa8f97e8f99445689dc1787817","renamed","Add coverage for the Galaxy 8x4 shared model runtime.","test","false"
"models/common/tests/models/galaxy/test_partition_wh_galaxy.py","tests/models/galaxy/test_partition_wh_galaxy.py","4b08242992a646db96929a8ed5e6592fe8fe3bc3","renamed","Add coverage for the Galaxy 8x4 shared model runtime. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/models/galaxy/test_plans.py","tests/models/galaxy/test_plans.py","83079d740ed73a8d2eb4656e7f9874b8272f09ce","renamed","Add coverage for the Galaxy 8x4 shared model runtime.","test","false"
"models/common/tests/models/galaxy/test_prefetcher_resources_composition.py","tests/models/galaxy/test_prefetcher_resources_composition.py","d09bf4b83206d0bc1f1de9f5fd3082b40d96da29","renamed","Add coverage for the Galaxy 8x4 shared model runtime.","test","false"
"models/common/tests/models/galaxy/test_recipes.py","tests/models/galaxy/test_recipes.py","ecb05d2fd6fafc482f71b18af1d95cfcb598c504","renamed","Add coverage for the Galaxy 8x4 shared model runtime.","test","false"
"models/common/tests/models/galaxy/test_resources.py","tests/models/galaxy/test_resources.py","27bfb395087c978b1c51b2b34d69793fc989e79a","renamed","Add coverage for the Galaxy 8x4 shared model runtime.","test","false"
"models/common/tests/models/galaxy/test_step7_page_table_placement_wh_galaxy.py","tests/models/galaxy/test_step7_page_table_placement_wh_galaxy.py","19d2388fcd3d72ba20508160a925347660167dad","renamed","Add coverage for the Galaxy 8x4 shared model runtime. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/models/galaxy/test_step7_token_composition.py","tests/models/galaxy/test_step7_token_composition.py","e68b104b15d0eb7ae61c63b2f459d3b0559dd149","renamed","Add coverage for the Galaxy 8x4 shared model runtime.","test","false"
"models/common/tests/models/llama33_70b_galaxy/test_bringup_wh_galaxy.py","tests/models/llama33_70b_galaxy/test_bringup_wh_galaxy.py","56b9a0e7d31f6e6f10d2d54139ad94c66b704682","renamed","Add coverage for the Llama 3.3 70B Galaxy 8x4 model package. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/models/llama33_70b_galaxy/test_decode_composer_host.py","tests/models/llama33_70b_galaxy/test_decode_composer_host.py","89320ddf0a773c686e5629a419ff8530c239e262","renamed","Add coverage for the Llama 3.3 70B Galaxy 8x4 model package.","test","false"
"models/common/tests/models/llama33_70b_galaxy/test_executor_warmup_plan_host.py","tests/models/llama33_70b_galaxy/test_executor_warmup_plan_host.py","458d12b2067b6b5989f5e5191adfcda4163cbdfe","renamed","Add coverage for the Llama 3.3 70B Galaxy 8x4 model package.","test","false"
"models/common/tests/models/llama33_70b_galaxy/test_executor_wh_galaxy.py","tests/models/llama33_70b_galaxy/test_executor_wh_galaxy.py","0998b074690778bf24318242a49f91abdfc4b83e","renamed","Add coverage for the Llama 3.3 70B Galaxy 8x4 model package. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/models/llama33_70b_galaxy/test_hf_conversion_host.py","tests/models/llama33_70b_galaxy/test_hf_conversion_host.py","b2ed2aaed5f0941fcefcab8940ab58c3d0075f6f","renamed","Add coverage for the Llama 3.3 70B Galaxy 8x4 model package.","test","false"
"models/common/tests/models/llama33_70b_galaxy/test_model_host.py","tests/models/llama33_70b_galaxy/test_model_host.py","d63cf0b9d83f38ddf9714ff34873bf73d93792fd","renamed","Add coverage for the Llama 3.3 70B Galaxy 8x4 model package.","test","false"
"models/common/tests/models/llama33_70b_galaxy/test_model_wh_galaxy.py","tests/models/llama33_70b_galaxy/test_model_wh_galaxy.py","2e5d0e4891cc8c622e0894ef6ee7efc4617457c8","renamed","Add coverage for the Llama 3.3 70B Galaxy 8x4 model package. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/models/llama33_70b_galaxy/test_prefill_hidden_ownership_host.py","tests/models/llama33_70b_galaxy/test_prefill_hidden_ownership_host.py","e62371d420b13261f2879356ce631340ca034657","renamed","Add coverage for the Llama 3.3 70B Galaxy 8x4 model package.","test","false"
"models/common/tests/models/llama33_70b_galaxy/test_trace_capture_context_host.py","tests/models/llama33_70b_galaxy/test_trace_capture_context_host.py","a8eb8bc1db3fb35b9bb59a98d8f55a1f5dc80416","renamed","Add coverage for the Llama 3.3 70B Galaxy 8x4 model package.","test","false"
"models/common/tests/models/llama33_70b_galaxy/test_trace_wh_galaxy.py","tests/models/llama33_70b_galaxy/test_trace_wh_galaxy.py","a17d4f5000ff8ab99ea0952568d0e7f910f78a98","renamed","Add coverage for the Llama 3.3 70B Galaxy 8x4 model package. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/models/qwen3_32b_galaxy/test_executor_wh_galaxy.py","tests/models/qwen3_32b_galaxy/test_executor_wh_galaxy.py","8709b5ad2f39bb12779ec2540324b915593b7369","renamed","Add coverage for the Qwen3 32B Galaxy 8x4 model package. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/models/qwen3_32b_galaxy/test_hf_conversion_host.py","tests/models/qwen3_32b_galaxy/test_hf_conversion_host.py","b8a0588862dc6e409e75d88b6155a7c468c65360","renamed","Add coverage for the Qwen3 32B Galaxy 8x4 model package.","test","false"
"models/common/tests/models/qwen3_32b_galaxy/test_model_host.py","tests/models/qwen3_32b_galaxy/test_model_host.py","d69ad3026825506b8ca95c3db64f492fb9a6503a","renamed","Add coverage for the Qwen3 32B Galaxy 8x4 model package.","test","false"
"models/common/tests/models/qwen3_32b_galaxy/test_model_wh_galaxy.py","tests/models/qwen3_32b_galaxy/test_model_wh_galaxy.py","36271fe602c759858267b02792bb21ab9d0e2840","renamed","Add coverage for the Qwen3 32B Galaxy 8x4 model package. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/models/qwen3_32b_galaxy/test_trace_wh_galaxy.py","tests/models/qwen3_32b_galaxy/test_trace_wh_galaxy.py","61155183dd0301766d3f719708f0cd2d230d3f83","renamed","Add coverage for the Qwen3 32B Galaxy 8x4 model package. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/modules/_hf_reference.py","tests/modules/_hf_reference.py","b7541508d0a20af197bba44731895e56f162eb43","renamed","Add the test-only helper shared by the Galaxy and 2D module suites.","test_support","false"
"models/common/tests/modules/_mlp_2d_galaxy.py","tests/modules/_mlp_2d_galaxy.py","7d346ce45494f258849306a3cdc1279d4b57ba46","renamed","Add the test-only helper shared by the Galaxy and 2D module suites.","test_support","false"
"models/common/tests/modules/_wh_galaxy_hardware.py","tests/modules/_wh_galaxy_hardware.py","3e27bb1640cd16a122d83d1069ef513e870f9b51","renamed","Add the test-only helper shared by the Galaxy and 2D module suites.","test_support","false"
"models/common/tests/modules/attention/test_attention_2d.py","tests/modules/attention/test_attention_2d.py","2b2d1a84b2d5dc246c5438df3aa74788277d3ce4","renamed","Add coverage for the 2D tensor-parallel module variants.","test","false"
"models/common/tests/modules/attention/test_attention_2d_wh_galaxy.py","tests/modules/attention/test_attention_2d_wh_galaxy.py","d169266c6370f0862f7784d3e42c5500e02e134c","renamed","Add coverage for the 2D tensor-parallel module variants. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/modules/embedding/test_embedding_2d.py","tests/modules/embedding/test_embedding_2d.py","5a978e24e1b44ab4fb71d55d34d778f375cce35b","renamed","Add coverage for the 2D tensor-parallel module variants.","test","false"
"models/common/tests/modules/embedding/test_embedding_2d_wh_galaxy.py","tests/modules/embedding/test_embedding_2d_wh_galaxy.py","ad9c9b5d5f93e2d725416bb2140c6a1a4b2ec0a5","renamed","Add coverage for the 2D tensor-parallel module variants. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/modules/lm_head/test_lm_head_2d.py","tests/modules/lm_head/test_lm_head_2d.py","e8874c64e18b2801c92c9cc1d79daee8dbdb16aa","renamed","Add coverage for the 2D tensor-parallel module variants.","test","false"
"models/common/tests/modules/lm_head/test_lm_head_2d_wh_galaxy.py","tests/modules/lm_head/test_lm_head_2d_wh_galaxy.py","c57720db018b52cac8702101feee8a0ac8ea16b4","renamed","Add coverage for the 2D tensor-parallel module variants. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/modules/mlp/test_mlp_2d_wh_galaxy.py","tests/modules/mlp/test_mlp_2d_wh_galaxy.py","1149b4760974d3661b2263dcaa02aa725136c74d","renamed","Add coverage for the 2D tensor-parallel module variants. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/modules/prefetcher/test_prefetcher_2d.py","tests/modules/prefetcher/test_prefetcher_2d.py","37ffaf82ae25464194ae9ddd0455e4582db20d4c","renamed","Add coverage for the 2D tensor-parallel module variants.","test","false"
"models/common/tests/modules/prefetcher/test_prefetcher_2d_wh_galaxy.py","tests/modules/prefetcher/test_prefetcher_2d_wh_galaxy.py","4e9311bf268e8a78fbce28f510cc0ee051ec5e21","renamed","Add coverage for the 2D tensor-parallel module variants. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/modules/rmsnorm/test_rmsnorm_2d_wh_galaxy.py","tests/modules/rmsnorm/test_rmsnorm_2d_wh_galaxy.py","03c4c428aca2da213071291eaed1ce4514ef5141","renamed","Add coverage for the 2D tensor-parallel module variants. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/modules/rope/test_rope_2d.py","tests/modules/rope/test_rope_2d.py","a7612226d940b60c36aa8811ec4b663e95b99b31","renamed","Add coverage for the 2D tensor-parallel module variants.","test","false"
"models/common/tests/modules/rope/test_rope_2d_wh_galaxy.py","tests/modules/rope/test_rope_2d_wh_galaxy.py","8bea07cb2d07be1b98e34f86507356996db572cc","renamed","Add coverage for the 2D tensor-parallel module variants. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/modules/sampling/test_sampling_2d.py","tests/modules/sampling/test_sampling_2d.py","a9e9b9334055310170b8ec9f606979deb1152c87","renamed","Add coverage for the 2D tensor-parallel module variants.","test","false"
"models/common/tests/modules/sampling/test_sampling_2d_wh_galaxy.py","tests/modules/sampling/test_sampling_2d_wh_galaxy.py","252a64923db1f1d8921f407e22647bccd7b339d0","renamed","Add coverage for the 2D tensor-parallel module variants. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/modules/sampling/test_sampling_2d_wh_galaxy_stochastic.py","tests/modules/sampling/test_sampling_2d_wh_galaxy_stochastic.py","1be9575668d4741e7b3e87a99516e3d131ae535b","renamed","Add coverage for the 2D tensor-parallel module variants. Landed as a file only: the hardware matrix declares no Galaxy node, so this suite is not re-qualified in this repository.","test","false"
"models/common/tests/modules/test_lazy_weight_release.py","tests/modules/test_lazy_weight_release.py","3bc0c284cf8431eacc50f8226da56810757ce1f5","renamed","Add coverage for the 2D tensor-parallel module variants.","test","false"
"models/common/models/galaxy/direct_demo.py","","f223e6b8bb140e3d2e0571ed68e11c13fa9e0f6f","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This file provides run_direct_demo, the runner entry point the excluded demos call.","excluded_condemned_runner","false"
"models/common/models/galaxy/direct_runner.py","","de57315e894c001fe47362f2921c913623036134","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. The GalaxySamplingPolicy dataclass defined in this file is carried instead as src/tt_transformers/models/galaxy/sampling_policy.py, which the ported suites import; GalaxyDirectGeneration leaves with the runner, being used only by the runner's own tests.","excluded_condemned_runner","false"
"models/common/models/llama33_70b_galaxy/demo.py","","2fc53bad90c3014eb5e2e37fd3a2d814603924e1","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. Every code path in this demo calls run_direct_demo, and the file records that it has never been executed.","excluded_condemned_runner","false"
"models/common/models/qwen3_32b_galaxy/demo.py","","faebb048b4295a2c4c2a754cdd40a61466855360","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. Every code path in this demo calls run_direct_demo, and the file records that it has never been executed.","excluded_condemned_runner","false"
"models/common/tests/models/galaxy/step7_harness.py","","a12d5bda73154810380fc6f2cf5ff37102fda39e","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This harness drives the excluded runner and cannot be collected without it.","excluded_condemned_runner","false"
"models/common/tests/models/galaxy/test_direct_runner.py","","ccb437d7c0cb2f36637e4b1ea3f8eb147aca6139","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This suite tests only the condemned class and is not relevant once it is gone.","excluded_condemned_runner","false"
"models/common/tests/models/galaxy/test_step7_concat32.py","","5d4e3100dde5a1ed39d50f74f7e5573b512abf72","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This suite cannot run without the excluded step7 harness; adaptation to a supported execution path is deferred.","excluded_condemned_runner","false"
"models/common/tests/models/galaxy/test_step7_long_context.py","","19b5d36d35b1d22b4d5539da5a7c38dd9d9b0b6b","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This suite cannot run without the excluded step7 harness; adaptation to a supported execution path is deferred.","excluded_condemned_runner","false"
"models/common/tests/models/galaxy/test_step7_paged_kv.py","","e737b73f3e81dd0befead4d6ae389b2dd0715656","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This suite cannot run without the excluded step7 harness; adaptation to a supported execution path is deferred.","excluded_condemned_runner","false"
"models/common/tests/models/galaxy/test_step7_prefix_cache.py","","360ca1587ba15951f8a910a080d8717c937a9638","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This suite cannot run without the excluded step7 harness; adaptation to a supported execution path is deferred.","excluded_condemned_runner","false"
"models/common/tests/models/galaxy/test_step7_repeat_and_cleanup.py","","9217736f25b265b9f5dd2aa53a8098ced43c075c","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This suite cannot run without the excluded step7 harness; adaptation to a supported execution path is deferred.","excluded_condemned_runner","false"
"models/common/tests/models/galaxy/test_step7_sampling.py","","7a121f82d6b6bb04a34ecbf7de9de4d83469acb7","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This suite cannot run without the excluded step7 harness; adaptation to a supported execution path is deferred.","excluded_condemned_runner","false"
"models/common/tests/models/llama33_70b_galaxy/test_full_model_wh_galaxy.py","","d6e27433e34bed7985b8187ed3e0cf0236f10280","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This device suite depends on the excluded runner; adaptation to a supported execution path is deferred.","excluded_condemned_runner","false"
"models/common/tests/models/llama33_70b_galaxy/test_step7_coverage_wh_galaxy.py","","5aab2779e26942ca4d741977e79ce40132c18388","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This device suite depends on the excluded runner; adaptation to a supported execution path is deferred.","excluded_condemned_runner","false"
"models/common/tests/models/qwen3_32b_galaxy/test_full_model_wh_galaxy.py","","2c6806bd1aec46a9ed1f9c81dc32ae0311f1c59e","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This device suite depends on the excluded runner; adaptation to a supported execution path is deferred.","excluded_condemned_runner","false"
"models/common/tests/models/qwen3_32b_galaxy/test_step7_coverage_wh_galaxy.py","","98b58473f9867fdef5976bf5c88af08561f4e643","excluded","Exclude the condemned GalaxyDirectRunner execution path per the 2026-09-02 operator decision. This device suite depends on the excluded runner; adaptation to a supported execution path is deferred.","excluded_condemned_runner","false"
"models/common/tests/models/galaxy/paired_perf.py","","865e2ae4b166090b00c0b27e376811e50d5a6670","excluded","Defer the Milestone C4 performance arm. This paired-measurement helper is real source a future contributor may want, but its claims were measured on Galaxy hardware this repository's qualification policy does not yet describe.","excluded_deferred_performance","false"
"models/common/tests/models/llama33_70b_galaxy/test_perf_wh_galaxy.py","","42532e731cbd19477c5c64f377094ab963fa65d4","excluded","Defer the Milestone C4 performance arm. This device suite reports throughput gates whose thresholds were measured on Galaxy hardware this repository's qualification policy does not yet describe.","excluded_deferred_performance","false"
